project_name,run_id,model_type,encoding,model_unique_id,epochs,tag,accuracy,loss_training,loss_test,f1_score,history
VSA-25,1748229736.032842,DNN,KMER,model1_3089_150,150,RESEARCH,0.7621621489524841,6.38230037689209,6.460504531860352,0.3842794597148895,"{'accuracy': [0.4054054021835327, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841, 0.7621621489524841], 'f1_score': [0.3654821515083313, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895, 0.3842794597148895], 'loss': [162701082624.0, 16.7976131439209, 15.544340133666992, 15.071455001831055, 14.583599090576172, 14.28948974609375, 14.096481323242188, 13.9181547164917, 13.789721488952637, 13.689775466918945, 13.610574722290039, 13.533515930175781, 13.449214935302734, 13.382096290588379, 13.319397926330566, 13.254753112792969, 13.18751049041748, 13.117960929870605, 13.055831909179688, 12.990093231201172, 12.928885459899902, 12.86950969696045, 12.800763130187988, 12.730127334594727, 12.664876937866211, 12.605512619018555, 12.5353422164917, 12.468052864074707, 12.405640602111816, 12.336304664611816, 12.273598670959473, 12.207259178161621, 12.136079788208008, 12.068992614746094, 12.00825023651123, 11.946294784545898, 11.87547492980957, 11.809085845947266, 11.746417999267578, 11.679879188537598, 11.61382007598877, 11.55379581451416, 11.491836547851562, 11.424345016479492, 11.360328674316406, 11.301070213317871, 11.23850154876709, 11.172607421875, 11.115365982055664, 11.054756164550781, 10.99509048461914, 10.936651229858398, 10.87225341796875, 10.810876846313477, 10.751749992370605, 10.69718074798584, 10.635147094726562, 10.575395584106445, 10.521463394165039, 10.456222534179688, 10.398608207702637, 10.347136497497559, 10.287324905395508, 10.225406646728516, 10.168863296508789, 10.119474411010742, 10.060330390930176, 10.000683784484863, 9.943671226501465, 9.887269973754883, 9.839695930480957, 9.785161018371582, 9.727022171020508, 9.670146942138672, 9.616422653198242, 9.568503379821777, 9.517358779907227, 9.461060523986816, 9.408827781677246, 9.35511589050293, 9.305392265319824, 9.257732391357422, 9.202818870544434, 9.148886680603027, 9.099698066711426, 9.054662704467773, 9.00439739227295, 8.951620101928711, 8.90284538269043, 8.850594520568848, 8.80785846710205, 8.761377334594727, 8.70601749420166, 8.657724380493164, 8.614165306091309, 8.570116996765137, 8.516541481018066, 8.46877670288086, 8.427696228027344, 8.378167152404785, 8.333831787109375, 8.288976669311523, 8.240986824035645, 8.193181991577148, 8.149391174316406, 8.112772941589355, 8.065449714660645, 8.015530586242676, 7.972387790679932, 7.930147171020508, 7.887169361114502, 7.845556735992432, 7.801055908203125, 7.7540764808654785, 7.7136664390563965, 7.673840522766113, 7.628691673278809, 7.585168361663818, 7.550667762756348, 7.505300521850586, 7.4624104499816895, 7.42582368850708, 7.383580684661865, 7.341164588928223, 7.299708843231201, 7.265475749969482, 7.226375102996826, 7.183837890625, 7.144519329071045, 7.103677749633789, 7.069469451904297, 7.0339555740356445, 6.992541313171387, 6.953781604766846, 6.916130542755127, 6.8823933601379395, 6.842892169952393, 6.8042731285095215, 6.770820617675781, 6.731553554534912, 6.697375297546387, 6.665273189544678, 6.629074573516846, 6.586424350738525, 6.551347255706787, 6.524499893188477, 6.490612506866455, 6.451964378356934, 6.417202472686768, 6.38230037689209], 'val_accuracy': [0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724, 0.6854838728904724], 'val_f1_score': [0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747, 0.47852757573127747], 'val_loss': [18.563804626464844, 15.496663093566895, 15.367945671081543, 14.701729774475098, 14.400303840637207, 14.19993782043457, 14.016158103942871, 13.854068756103516, 13.774652481079102, 13.688118934631348, 13.606488227844238, 13.525160789489746, 13.463852882385254, 13.395816802978516, 13.33790111541748, 13.268758773803711, 13.206685066223145, 13.140628814697266, 13.083454132080078, 13.019437789916992, 12.975336074829102, 12.901924133300781, 12.828069686889648, 12.759363174438477, 12.710142135620117, 12.638982772827148, 12.57892894744873, 12.509237289428711, 12.44095516204834, 12.381166458129883, 12.32070541381836, 12.24162483215332, 12.182748794555664, 12.118929862976074, 12.067225456237793, 11.98752212524414, 11.926798820495605, 11.857033729553223, 11.794654846191406, 11.72672176361084, 11.672794342041016, 11.61376953125, 11.540684700012207, 11.465370178222656, 11.421692848205566, 11.355037689208984, 11.29145336151123, 11.228339195251465, 11.179091453552246, 11.109844207763672, 11.055081367492676, 10.990498542785645, 10.924871444702148, 10.866641998291016, 10.819607734680176, 10.751908302307129, 10.694883346557617, 10.63430118560791, 10.574991226196289, 10.510868072509766, 10.467057228088379, 10.409168243408203, 10.350495338439941, 10.278146743774414, 10.237386703491211, 10.180514335632324, 10.11883544921875, 10.05199909210205, 10.009237289428711, 9.95758056640625, 9.900284767150879, 9.840330123901367, 9.789937019348145, 9.725093841552734, 9.686875343322754, 9.63379955291748, 9.586309432983398, 9.524178504943848, 9.470902442932129, 9.415022850036621, 9.37388801574707, 9.321115493774414, 9.262426376342773, 9.210237503051758, 9.171598434448242, 9.115893363952637, 9.069846153259277, 9.009716987609863, 8.96431827545166, 8.925224304199219, 8.886314392089844, 8.81617259979248, 8.771269798278809, 8.725395202636719, 8.682861328125, 8.628266334533691, 8.587079048156738, 8.540183067321777, 8.490913391113281, 8.440678596496582, 8.403307914733887, 8.354393005371094, 8.30805778503418, 8.254923820495605, 8.235017776489258, 8.17979621887207, 8.128829002380371, 8.078751564025879, 8.041132926940918, 7.996053218841553, 7.9627203941345215, 7.9154205322265625, 7.863526344299316, 7.820019245147705, 7.788463592529297, 7.732853412628174, 7.7005791664123535, 7.663250923156738, 7.622799396514893, 7.570393085479736, 7.5370659828186035, 7.493991374969482, 7.449830055236816, 7.4024763107299805, 7.3793535232543945, 7.341001510620117, 7.294686794281006, 7.244225025177002, 7.215609550476074, 7.176103115081787, 7.144647598266602, 7.103799819946289, 7.070518970489502, 7.0184855461120605, 6.993477821350098, 6.948349475860596, 6.912904739379883, 6.875914096832275, 6.84480619430542, 6.8046393394470215, 6.773953914642334, 6.739922046661377, 6.6942315101623535, 6.650426864624023, 6.636739253997803, 6.6012725830078125, 6.570834159851074, 6.518468856811523, 6.4874420166015625, 6.460504531860352], 'model_unique_id': 'model4_9686'}"
